
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06415397191789753
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.7e-02, C-C-Sep=0.15 Jf=5.9e-02, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=4.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.0, curvature=[4.1, 4.3, 4.6, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#511 - J=7.3e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=7.7e-12, J_MSC=4.1e-12, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#512 - J=7.3e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=4.4e-07, J_LENGTH_PENALTY=1.5e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#513 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-13, J_MSC=1.6e-10, J_ALS=4.4e-07, J_LENGTH_PENALTY=1.5e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#514 - J=7.3e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-09, J_ALS=4.4e-07, J_LENGTH_PENALTY=1.4e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#515 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-10, J_ALS=4.4e-07, J_LENGTH_PENALTY=3.5e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#516 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-12, J_ALS=4.4e-07, J_LENGTH_PENALTY=3.2e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#517 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-11, J_ALS=4.4e-07, J_LENGTH_PENALTY=3.9e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#518 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-10, J_ALS=4.4e-07, J_LENGTH_PENALTY=2.4e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#519 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-12, J_ALS=4.4e-07, J_LENGTH_PENALTY=2.0e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#520 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-10, J_ALS=4.4e-07, J_LENGTH_PENALTY=1.1e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 4.9, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#521 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.4e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-11, J_ALS=4.4e-07, J_LENGTH_PENALTY=1.1e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 4.9, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#522 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.4e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-10, J_ALS=4.4e-07, J_LENGTH_PENALTY=2.5e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#523 - J=7.1e-07, Jf=2.8e-07, ⟨B·n⟩=6.4e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-10, J_MSC=4.2e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#524 - J=7.1e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#525 - J=7.1e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.5, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#526 - J=7.2e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-08, J_MSC=3.8e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.1, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#527 - J=7.1e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-10, J_MSC=0.0e+00, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#528 - J=7.1e-07, Jf=2.8e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.8e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-10, J_MSC=2.6e-13, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#529 - J=7.1e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-10, J_MSC=2.0e-09, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#530 - J=7.1e-07, Jf=2.7e-07, ⟨B·n⟩=6.3e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-10, J_MSC=1.6e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#531 - J=7.1e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.4e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.6, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#532 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.1e-13, J_ALS=4.3e-07, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#533 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-12, J_MSC=1.4e-13, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#534 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-10, J_MSC=9.3e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#535 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-10, J_MSC=3.3e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#536 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-10, J_MSC=9.4e-11, J_ALS=4.3e-07, J_LENGTH_PENALTY=2.7e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#537 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-10, J_MSC=1.0e-11, J_ALS=4.3e-07, J_LENGTH_PENALTY=2.7e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.7, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#538 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=7.6e-11 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#539 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#540 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.8e-10, J_ALS=4.3e-07, J_LENGTH_PENALTY=1.4e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#541 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#542 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-11, J_MSC=3.5e-11, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#543 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-12, J_MSC=1.8e-09, J_ALS=4.2e-07, J_LENGTH_PENALTY=1.6e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#544 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-11, J_MSC=1.6e-10, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.7e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#545 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-09, J_ALS=4.2e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#546 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.6e-10, J_ALS=4.2e-07, J_LENGTH_PENALTY=1.0e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#547 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#548 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-09, J_MSC=7.9e-10, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.8e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#549 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#550 - J=7.7e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=7.4e-08, J_MSC=1.7e-08, J_ALS=4.1e-07, J_LENGTH_PENALTY=3.6e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.2, 5.1, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#551 - J=6.9e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=6.9e-11, J_MSC=8.2e-12, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#552 - J=6.8e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-10, J_MSC=5.3e-11, J_ALS=4.2e-07, J_LENGTH_PENALTY=2.0e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#553 - J=6.8e-07, Jf=2.7e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=8.6e-11, J_MSC=0.0e+00, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#554 - J=6.8e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-11, J_MSC=2.2e-11, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#555 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-10, J_MSC=2.2e-08, J_ALS=4.1e-07, J_LENGTH_PENALTY=4.4e-12 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#556 - J=6.8e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-11, J_MSC=1.3e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#557 - J=7.0e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=8.7e-11, J_MSC=2.1e-08, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#558 - J=6.8e-07, Jf=2.7e-07, ⟨B·n⟩=6.2e-05, C-C-Sep=0.11 Jf=2.7e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-12, J_MSC=3.9e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#559 - J=6.8e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.7e-11, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#560 - J=6.8e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.8e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#561 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#562 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-12, J_MSC=7.4e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#563 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-10, J_MSC=4.1e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#564 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-10, J_MSC=1.2e-10, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.6, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#565 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=9.4e-11, J_MSC=2.3e-11, J_ALS=4.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#566 - J=6.7e-07, Jf=2.6e-07, ⟨B·n⟩=6.1e-05, C-C-Sep=0.11 Jf=2.6e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-09, J_MSC=3.4e-09, J_ALS=4.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.5, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
