
fun_coils_simple#1 - J=2.7e-02, Jf=2.7e-02, ⟨B·n⟩=5.9e-02, C-C-Sep=0.18 Jf=2.7e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
 surface dofs=0.0262487186461645, 0.001770813750467851, -0.00014176804595100268, 0.0003938795056313211, 0.002229637299821221, 0.01607748312383108, 0.0700888698740894, -0.04862246500179481, -0.0011511705952574889, 0.00013911888651107929, 0.00020666487021056142, 0.0010763647232404354, 0.004533127375850437, 0.006518790753799266, 0.01137250602478414, -0.0004247397262861108, 9.19635055706822e-05, 6.442685223697424e-05, 0.00024097019631316016, -0.0001403919136000017, -0.0013947258936981711, -0.002844143536661654, 0.00022285286350701803, 3.636892833310121e-05, 0.023455383401092357, 0.0011398291522333067, -8.181501508671955e-05, -0.000261116171726469, -0.002963653845554619, -0.020933731516052555, -0.10509382250218186, -0.026409430262435647, -0.001663374161057485, 3.535570665395093e-05, -0.00014655281702596356, -0.00101580091610841, -0.004200765320910403, -0.0035813284923518723, -0.0016481321961889634, 0.002470444004042738, -1.0626307586877927e-05, -4.6790559268157085e-05, -0.00030477377857277764, -0.00013948456327611994, -0.00010182277542477536, -0.004702828043962293, -0.0002083634692282703, 0.0002952133199716513
 Quasisymmetry objective=0.007412891254046632
 aspect=3.5057275814503677
 mean iota=-0.33000968268198244

fun#204 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.02624871563012674, 0.0017708138466469192, -0.00014176823888742895, 0.00039387958106942096, 0.002229637624374686, 0.01607748272524591, 0.0700888706296212, -0.04862246517320534, -0.0011511702171760352, 0.00013911922010300664, 0.00020666490340066372, 0.001076364656566809, 0.004533128030086025, 0.0065187897652071594, 0.011372506614119425, -0.00042473971290225853, 9.196343091815692e-05, 6.442686064120873e-05, 0.00024097009849510852, -0.00014039222101128464, -0.0013947270947387946, -0.0028441432788773795, 0.00022285273814446626, 3.6368956685050266e-05, 0.02345538375526272, 0.0011398288527793962, -8.18150782435485e-05, -0.00026111632877519103, -0.002963654368289485, -0.020933731690866254, -0.10509382086677167, -0.02640942965725989, -0.0016633732229725615, 3.535586191238146e-05, -0.0001465527807226328, -0.0010158005353289143, -0.0042007652325554545, -0.0035813270208550183, -0.001648130590931475, 0.002470443862184435, -1.0626386114175104e-05, -4.679060084485601e-05, -0.0003047738525525861, -0.00013948465444901, -0.00010182133211025023, -0.004702828298186942, -0.00020836316444925918, 0.0002952133681501252
 Quasisymmetry objective=0.007412925183637998
 aspect=3.5057275971959125
 mean iota=-0.3300095409232741

fun#205 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.02624871863615037, 0.001770813750787194, -0.00014176804659160833, 0.00039387950588179774, 0.0022296373008988337, 0.01607748312250766, 0.07008886987659799, -0.048622465002363946, -0.0011511705940021471, 0.00013911888761870253, 0.0002066648703207623, 0.0010763647230190593, 0.004533127378022692, 0.006518790750516849, 0.011372506026740906, -0.0004247397262416724, 9.196350532281387e-05, 6.442685226487877e-05, 0.00024097019598837548, -0.00014039191462069753, -0.001394725897685979, -0.0028441435358057343, 0.0002228528630907775, 3.636892842723801e-05, 0.023455383402268305, 0.0011398291512390315, -8.18150152964188e-05, -0.0002611161722479169, -0.0029636538472902524, -0.020933731516632987, -0.10509382249675182, -0.026409430260426286, -0.0016633741579427674, 3.5355707169454555e-05, -0.00014655281690542583, -0.00101580091484411, -0.0042007653206170385, -0.0035813284874660705, -0.0016481321908590365, 0.0024704440035717267, -1.0626307847611634e-05, -4.679055940620395e-05, -0.00030477377881841237, -0.00013948456357884074, -0.0001018227706325469, -0.004702828044806394, -0.0002083634682163144, 0.00029521332013161795
 Quasisymmetry objective=0.007412891251340262
 aspect=3.5057275815026543
 mean iota=-0.3300096826815736

fun#206 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248716652174774, 0.0017708138140546126, -0.00014176817350684994, 0.0003938795555056291, 0.002229637514392896, 0.016077482860314903, 0.0700888703735933, -0.048622465115119265, -0.0011511703452969132, 0.00013911910705834325, 0.00020666489215349725, 0.0010763646791605741, 0.004533127808384492, 0.006518790100212455, 0.011372506414410729, -0.00042473971743765924, 9.196345621574029e-05, 6.442685779325655e-05, 0.0002409701316428193, -0.00014039211683848502, -0.0013947266877408374, -0.0028441433662330204, 0.00022285278062621208, 3.6368947077394104e-05, 0.02345538363524462, 0.0011398289542556722, -8.18150568415244e-05, -0.00026111627555591786, -0.002963654191149746, -0.020933731631626942, -0.10509382142096492, -0.026409429862336464, -0.0016633735408624316, 3.5355809299786315e-05, -0.00014655279302478244, -0.0010158006643640808, -0.004200765262496393, -0.003581327519502776, -0.001648131134906846, 0.002470443910256114, -1.0626359503543525e-05, -4.679058675571431e-05, -0.000304773827482967, -0.00013948462355315244, -0.00010182182120783109, -0.004702828212037556, -0.00020836326773005794, 0.0002952133518238327
 Quasisymmetry objective=0.007412925460178778
 aspect=3.505727591860193
 mean iota=-0.3300095409622999

fun#207 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248718631792893, 0.0017708137509261502, -0.0001417680468703567, 0.0003938795059907883, 0.002229637301367738, 0.016077483121931798, 0.07008886987768956, -0.048622465002611595, -0.0011511705934559072, 0.0001391188881006655, 0.00020666487036871431, 0.0010763647229227315, 0.0045331273789679105, 0.006518790749088563, 0.011372506027592358, -0.0004247397262223359, 9.196350521495829e-05, 6.442685227702094e-05, 0.00024097019584705108, -0.00014039191506483553, -0.0013947258994212043, -0.002844143535433296, 0.0002228528629096577, 3.63689284682e-05, 0.02345538340278, 0.0011398291508063901, -8.181501538766575e-05, -0.00026111617247481594, -0.002963653848045483, -0.020933731516885552, -0.10509382249438903, -0.026409430259551947, -0.0016633741565874522, 3.535570739376697e-05, -0.00014655281685297593, -0.001015800914293972, -0.004200765320489385, -0.0035813284853400988, -0.0016481321885398119, 0.0024704440033667743, -1.0626307961065364e-05, -4.679055946627264e-05, -0.000304773778925296, -0.00013948456371056441, -0.0001018227685472922, -0.0047028280451736895, -0.00020836346777597942, 0.0002952133202012247
 Quasisymmetry objective=0.007412891250159518
 aspect=3.5057275815253983
 mean iota=-0.33000968268139197

fun#208 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248717325244936, 0.0017708137925909354, -0.00014176813045044224, 0.0003938795386705832, 0.0022296374419643423, 0.01607748294926465, 0.07008887020498604, -0.048622465076866656, -0.001151170429670971, 0.0001391190326127328, 0.00020666488474667107, 0.0010763646940397077, 0.004533127662382854, 0.006518790320830331, 0.011372506282892483, -0.0004247397204244493, 9.196347287547441e-05, 6.442685591773644e-05, 0.00024097015347225811, -0.0001403920482354442, -0.0013947264197121622, -0.002844143423761114, 0.0002228528086025836, 3.6368940750268106e-05, 0.02345538355620665, 0.0011398290210829162, -8.181504274721246e-05, -0.0002611162405083432, -0.002963654074494296, -0.02093373159261487, -0.10509382178592912, -0.026409429997389728, -0.0016633737502089385, 3.535577465173974e-05, -0.00014655280112636822, -0.0010158007493402438, -0.00420076528221401, -0.0035813278478874656, -0.0016481314931420545, 0.0024704439419137385, -1.062634197910095e-05, -4.679057747730414e-05, -0.0003047738109733589, -0.0001394846032066725, -0.00010182214330324788, -0.004702828155303841, -0.00020836333574567124, 0.000295213341072146
 Quasisymmetry objective=0.007412925642286992
 aspect=3.505727588346365
 mean iota=-0.330009540988021

fun#209 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248718629896115, 0.001770813750986637, -0.00014176804699169386, 0.0003938795060382311, 0.0022296373015718487, 0.01607748312168113, 0.0700888698781647, -0.04862246500271939, -0.0011511705932181328, 0.0001391188883104605, 0.00020666487038958748, 0.0010763647228808006, 0.004533127379379357, 0.006518790748466841, 0.011372506027962989, -0.0004247397262139188, 9.196350516800953e-05, 6.442685228230633e-05, 0.00024097019578553358, -0.0001403919152581656, -0.0013947259001765352, -0.0028441435352711763, 0.00022285286283081756, 3.636892848603046e-05, 0.023455383403002735, 0.0011398291506180644, -8.18150154273849e-05, -0.0002611161725735834, -0.0029636538483742295, -0.020933731516995492, -0.10509382249336052, -0.026409430259171352, -0.0016633741559974934, 3.535570749140855e-05, -0.00014655281683014488, -0.0010158009140545008, -0.00420076532043382, -0.0035813284844146785, -0.00164813218753027, 0.00247044400327756, -1.0626308010450956e-05, -4.6790559492420104e-05, -0.0003047737789718217, -0.00013948456376790277, -0.00010182276763959585, -0.00470282804533357, -0.00020836346758430478, 0.000295213320231524
 Quasisymmetry objective=0.007412891249649942
 aspect=3.5057275815352953
 mean iota=-0.33000968268131675

fun#210 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248717768826337, 0.0017708137784454739, -0.0001417681020744678, 0.0003938795275755835, 0.0022296373942308945, 0.01607748300788625, 0.07008887009386679, -0.048622465051656585, -0.0011511704852770063, 0.00013911898354996023, 0.00020666487986526264, 0.0010763647038456792, 0.004533127566161665, 0.006518790466226745, 0.011372506196216456, -0.0004247397223928689, 9.196348385493636e-05, 6.44268546816902e-05, 0.00024097016785877177, -0.00014039200302316948, -0.001394726243070049, -0.0028441434616745353, 0.00022285282704018314, 3.636893658042731e-05, 0.023455383504117317, 0.0011398290651248666, -8.181503345847109e-05, -0.00026111621741052484, -0.0029636539976134737, -0.02093373156690428, -0.1050938220264558, -0.026409430086395482, -0.0016633738881770472, 3.5355751817227136e-05, -0.00014655280646565228, -0.0010158008053430911, -0.004200765295208746, -0.003581328064306718, -0.0016481317292340477, 0.002470443962777438, -1.062633042975995e-05, -4.679057136244357e-05, -0.0003047738000928362, -0.00013948458979749082, -0.00010182235557760619, -0.0047028281179139495, -0.00020836338057080665, 0.00029521333398633453
 Quasisymmetry objective=0.0074128910167276275
 aspect=3.505727586030596
 mean iota=-0.3300096826478286

fun#211 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.02624871747606261, 0.0017708137877814785, -0.00014176812080261093, 0.0003938795348982833, 0.0022296374257349703, 0.016077482969195995, 0.07008887016720548, -0.048622465068295234, -0.0011511704485770232, 0.00013911901593139013, 0.0002066648830869922, 0.001076364697373738, 0.00453312762966765, 0.006518790370265112, 0.011372506253422633, -0.00042473972109371196, 9.196347660849147e-05, 6.442685549748071e-05, 0.00024097015836367275, -0.0001403920328632708, -0.0013947263596538436, -0.002844143436651677, 0.00022285281487136743, 3.6368939332522235e-05, 0.023455383538496275, 0.0011398290360571794, -8.18150395890404e-05, -0.00026111623265508496, -0.0029636540483548167, -0.02093373158387327, -0.10509382186770819, -0.026409430027651684, -0.0016633737971180956, 3.5355766888005454e-05, -0.0001465528029417248, -0.001015800768381212, -0.00420076528663222, -0.0035813279214700114, -0.0016481315734133322, 0.0024704439490073967, -1.062633805232501e-05, -4.6790575398251545e-05, -0.00030477380727398116, -0.00013948459864755074, -0.0001018222154765297, -0.004702828142591278, -0.0002083633509862173, 0.00029521333866297007
 Quasisymmetry objective=0.007412890937519892
 aspect=3.5057275875589977
 mean iota=-0.33000968263652014

fun#212 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248717476037176, 0.0017708137877822897, -0.00014176812080423802, 0.0003938795348989195, 0.0022296374257377073, 0.016077482969192633, 0.07008887016721187, -0.04862246506829668, -0.0011511704485738345, 0.00013911901593420341, 0.0002066648830872721, 0.0010763646973731757, 0.004533127629673167, 0.006518790370256775, 0.011372506253427603, -0.0004247397210935991, 9.19634766078619e-05, 6.44268554975516e-05, 0.0002409701583628478, -0.00014039203286586328, -0.0013947263596639724, -0.0028441434366495034, 0.00022285281487031023, 3.6368939332761335e-05, 0.023455383538499262, 0.001139829036054654, -8.181503958957302e-05, -0.0002611162326564094, -0.002963654048359225, -0.020933731583874744, -0.10509382186769439, -0.02640943002764658, -0.0016633737971101844, 3.535576688931479e-05, -0.00014655280294141864, -0.0010158007683780006, -0.004200765286631475, -0.003581327921457602, -0.0016481315733997946, 0.0024704439490062, -1.0626338052987255e-05, -4.6790575398602176e-05, -0.00030477380727460506, -0.00013948459864831963, -0.0001018222154643578, -0.004702828142593422, -0.000208363350983647, 0.0002952133386633764
 Quasisymmetry objective=0.00741289093751868
 aspect=3.5057275875591354
 mean iota=-0.3300096826364835

fun#213 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.02624871747606019, 0.0017708137877815557, -0.00014176812080276586, 0.0003938795348983439, 0.0022296374257352305, 0.016077482969195672, 0.0700888701672061, -0.04862246506829537, -0.0011511704485767194, 0.000139119015931658, 0.00020666488308701883, 0.0010763646973736844, 0.004533127629668176, 0.0065187903702643175, 0.011372506253423106, -0.00042473972109370123, 9.196347660843153e-05, 6.442685549748746e-05, 0.0002409701583635942, -0.00014039203286351766, -0.001394726359654808, -0.00284414343665147, 0.00022285281487126676, 3.6368939332545e-05, 0.02345538353849656, 0.0011398290360569389, -8.181503958909111e-05, -0.00026111623265521105, -0.0029636540483552365, -0.020933731583873412, -0.10509382186770688, -0.0264094300276512, -0.0016633737971173423, 3.5355766888130123e-05, -0.00014655280294169565, -0.001015800768380906, -0.004200765286632149, -0.0035813279214688297, -0.001648131573412043, 0.0024704439490072826, -1.0626338052388069e-05, -4.679057539828493e-05, -0.0003047738072740406, -0.00013948459864762395, -0.0001018222154753707, -0.004702828142591482, -0.00020836335098597256, 0.0002952133386630088
 Quasisymmetry objective=0.007412890937518116
 aspect=3.5057275875590173
 mean iota=-0.33000968263652947

fun#214 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.02624871747605983, 0.0017708137877815672, -0.00014176812080278885, 0.0003938795348983529, 0.0022296374257352695, 0.016077482969195627, 0.07008887016720619, -0.048622465068295394, -0.0011511704485766745, 0.0001391190159316978, 0.0002066648830870228, 0.0010763646973736764, 0.004533127629668254, 0.0065187903702642, 0.011372506253423178, -0.00042473972109369966, 9.196347660842262e-05, 6.442685549748847e-05, 0.00024097015836358255, -0.0001403920328635543, -0.0013947263596549512, -0.0028441434366514393, 0.00022285281487125183, 3.6368939332548384e-05, 0.023455383538496605, 0.0011398290360569033, -8.181503958909864e-05, -0.0002611162326552298, -0.0029636540483552985, -0.020933731583873433, -0.10509382186770669, -0.026409430027651126, -0.0016633737971172304, 3.535576688814864e-05, -0.00014655280294169131, -0.0010158007683808608, -0.0042007652866321386, -0.0035813279214686545, -0.0016481315734118516, 0.0024704439490072657, -1.0626338052397434e-05, -4.679057539828989e-05, -0.0003047738072740494, -0.00013948459864763482, -0.00010182221547519859, -0.004702828142591512, -0.0002083633509859362, 0.0002952133386630145
 Quasisymmetry objective=0.007412890937519451
 aspect=3.5057275875590164
 mean iota=-0.33000968263648145

fun#215 - J=8.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.26
Jf=1.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-12, J_MSC=0.0e+00, J_ALS=2.4e-07, J_LENGTH_PENALTY=6.1e-09
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.7]
 surface dofs=0.026248717476060186, 0.001770813787781556, -0.00014176812080276608, 0.00039387953489834396, 0.002229637425735231, 0.016077482969195672, 0.0700888701672061, -0.04862246506829537, -0.001151170448576719, 0.00013911901593165838, 0.0002066648830870189, 0.0010763646973736842, 0.004533127629668176, 0.006518790370264317, 0.011372506253423106, -0.00042473972109370123, 9.196347660843143e-05, 6.442685549748748e-05, 0.0002409701583635941, -0.000140392032863518, -0.0013947263596548094, -0.0028441434366514697, 0.00022285281487126663, 3.636893933254504e-05, 0.023455383538496563, 0.0011398290360569387, -8.181503958909119e-05, -0.00026111623265521127, -0.002963654048355237, -0.020933731583873412, -0.10509382186770687, -0.0264094300276512, -0.0016633737971173412, 3.5355766888130306e-05, -0.0001465528029416956, -0.0010158007683809056, -0.004200765286632149, -0.0035813279214688284, -0.0016481315734120413, 0.0024704439490072826, -1.062633805238816e-05, -4.679057539828498e-05, -0.0003047738072740407, -0.00013948459864762406, -0.00010182221547536902, -0.004702828142591482, -0.00020836335098597218, 0.00029521333866300883
