
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.0408026456823279, -0.050015379121334774, 0.0020576638990426476, 0.006931800383227896, 0.004197191839773337, -0.07732655395651164, 0.1438420320704381, -0.0022617784208389695, 0.005500009695583357, -0.001838026192274707, -0.004642405039721135, -0.0026383441796502894, 0.018318093502616612, -0.022804002029258575, -0.00956108995203746, -0.00389573055335148, -0.0012113545351810106, 0.0010018888770588195, 0.0022359720809102257, -0.00222804234515584, -0.00011048867106333053, 0.0028187616684217267, 3.2039842687715088e-06, 0.0009084386647487464, 0.33509051265788015, -0.019746867280571, -0.006011770708962492, -0.005443705548483942, -0.03188056031861651, 0.06923976569603323, 0.16457594170412834, -0.03019267874423538, 0.006428130085922749, -0.0024873082639714954, 0.0025666935463849543, 0.0018667492255410474, -0.0019696479407895887, -0.01568788388807461, -0.008324855281150885, -0.005523993808147025, -0.001115045777158596, 0.0010845707444024678, 0.001438432327568293, -0.004898596937834738, -0.0013614703730150726, -0.0010513055384616056, 0.0006844557816287119, 0.0003380169584697577
 aspect=7.009784724537116
 mean iota=-0.4378706175195647

fun#232 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080264629464255, -0.05001538018435845, 0.002057663661173535, 0.006931800655460545, 0.004197191964494187, -0.07732655422889155, 0.14384203174001414, -0.0022617788298565623, 0.005500009950464911, -0.001838026276485349, -0.004642405190008341, -0.0026383442184594336, 0.01831809360908283, -0.022804001948773567, -0.009561089691252913, -0.003895730452306599, -0.0012113545958132967, 0.0010018889655783096, 0.002235972119627304, -0.002228042417602118, -0.00011048867941871916, 0.0028187616302900688, 3.2038064031982677e-06, 0.0009084386763271488, 0.33509051160540615, -0.01974686674680128, -0.006011770675402111, -0.005443706005426456, -0.031880560632326485, 0.06923976559492474, 0.16457594198030606, -0.030192677943165686, 0.006428129985753336, -0.00248730819928392, 0.0025666935916210157, 0.0018667493172355228, -0.0019696483082917585, -0.01568788412693293, -0.00832485543976259, -0.005523993973456295, -0.0011150459114188768, 0.0010845709038290502, 0.0014384323695976608, -0.004898596871213676, -0.0013614704186931165, -0.0010513055310862173, 0.0006844556642949557, 0.0003380169677225105
 aspect=7.009784730172536
 mean iota=-0.4378706211664121

fun#233 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080280360336028, -0.05001565328396862, 0.0020576025506233117, 0.006931870594288898, 0.004197224006316245, -0.07732662420555289, 0.14384194685135468, -0.0022618839098726387, 0.0055000754316526495, -0.0018380479108985638, -0.004642443800039696, -0.002638354188850943, 0.018318120961138197, -0.022803981271507512, -0.00956102269353742, -0.003895704493037491, -0.0012113701727510925, 0.0010019117069704042, 0.0022359820663661704, -0.0022280610296525187, -0.00011049082598744277, 0.002818751833950525, 3.158111260421557e-06, 0.000908441650914855, 0.33509024121610687, -0.019746729616928218, -0.0060117620534616825, -0.005443823397752621, -0.03188064122702258, 0.06923973961931625, 0.16457601293265242, -0.030192472141709437, 0.006428104251399396, -0.0024872915805085457, 0.0025667052131408286, 0.0018667728743076808, -0.001969742722651003, -0.015687945491618956, -0.008324896188426493, -0.00552403644278065, -0.0011150804039999442, 0.0010846118618419661, 0.0014384431672912709, -0.004898579755709729, -0.0013614821537619272, -0.0010513036362876991, 0.0006844255202786472, 0.0003380193448315368
 aspect=7.0097861779715815
 mean iota=-0.4378683300994542

fun#234 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080265803084363, -0.05001540055927465, 0.0020576591019493794, 0.006931805873328728, 0.004197194355011841, -0.0773265594495823, 0.1438420254067963, -0.0022617866694742035, 0.005500014835765596, -0.0018380278905460795, -0.00464240807055494, -0.002638344962312167, 0.018318095649714948, -0.022804000406121922, -0.009561084692809899, -0.0038957285155849304, -0.0012113557579489806, 0.0010018906622264955, 0.002235972861715404, -0.002228043806175932, -0.00011048883956599229, 0.002818760899422686, 3.2003972635653308e-06, 0.0009084388982497476, 0.33509049143269587, -0.01974685651606653, -0.0060117700321521495, -0.005443714763618408, -0.03188056664518816, 0.06923976365698406, 0.16457594727378894, -0.03019266258910706, 0.0064281280658117276, -0.0024873069594207237, 0.0025666944586581093, 0.0018667510747384748, -0.001969655352185583, -0.015687888705117184, -0.008324858479864373, -0.005523997141929968, -0.001115048484778276, 0.001084573959549563, 0.0014384331751722361, -0.004898595594291463, -0.0013614712942016662, -0.0010513053897225552, 0.0006844534153653223, 0.0003380171450695128
 aspect=7.009784838186692
 mean iota=-0.43787069106467974

fun#235 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080275410870462, -0.05001556735757267, 0.0020576217780741745, 0.006931848589162441, 0.004197213924872747, -0.07732660218852289, 0.14384197356020484, -0.002261850848137171, 0.005500054829051052, -0.0018380411039787192, -0.004642431652014879, -0.0026383510518277592, 0.018318112355254292, -0.02280398777727641, -0.009561043773290064, -0.0038957126607036202, -0.0012113652717183744, 0.0010019045517574753, 0.0022359789367849096, -0.002228055173670479, -0.0001104901506041496, 0.00281875491621106, 3.17248850149044e-06, 0.0009084407150087185, 0.3350903262897471, -0.019746772762635246, -0.006011764766216441, -0.005443786462146989, -0.03188061586919888, 0.0692397477921233, 0.16457599060863884, -0.03019253689382463, 0.0064281123482995885, -0.0024872968093386863, 0.002566701556616704, 0.0018667654624541508, -0.00196971301669276, -0.015687926184208355, -0.008324883367515372, -0.005524023080491418, -0.001115069551464577, 0.0010845989750625491, 0.001438439769970799, -0.0048985851408275185, -0.0013614784615114384, -0.0010513042324555501, 0.0006844350046081168, 0.00033801859691244866
 aspect=7.009785722442964
 mean iota=-0.43787126328223286

fun#236 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.040802786775177353, -0.05001562406899399, 0.0020576090879566053, 0.006931863112545903, 0.0041972205786254555, -0.07732661671976268, 0.14384195593236374, -0.0022618726688825794, 0.005500068426768106, -0.0018380455965458166, -0.004642439669711259, -0.0026383531222630603, 0.018318118035137672, -0.02280398348346894, -0.00956102986065332, -0.003895707270043975, -0.0012113685063999684, 0.0010019092741980083, 0.0022359810023085415, -0.0022280590386186253, -0.0001104905963571231, 0.002818752881919107, 3.162999522384977e-06, 0.0009084413327067686, 0.33509027014114456, -0.01974674428646861, -0.0060117629757983, -0.005443810839646706, -0.03188063260536252, 0.06923974239807064, 0.1645760053424878, -0.0301924941574286, 0.006428107004345461, -0.0024872933583107936, 0.002566703969922626, 0.0018667703542774804, -0.0019697326226252, -0.01568793892709935, -0.008324891829316712, -0.005524031899602311, -0.0011150767141379194, 0.0010846074803369644, 0.0014384420122023104, -0.004898581586649778, -0.001361480898396761, -0.0010513038389847686, 0.0006844287449506669, 0.0003380190905390468
 aspect=7.009786023091665
 mean iota=-0.43786822989286966

fun#237 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080275467414477, -0.05001556833921874, 0.002057621558414646, 0.006931848840554877, 0.004197214040045848, -0.07732660244005131, 0.1438419732550758, -0.0022618512258432578, 0.005500055064420669, -0.0018380411817427876, -0.004642431790797156, -0.002638351087665949, 0.018318112453570207, -0.022803987702952774, -0.009561043532469345, -0.0038957125673940232, -0.0012113653277090798, 0.0010019046335005368, 0.002235978972538081, -0.0022280552405707804, -0.00011049015831990854, 0.002818754880998493, 3.172324252052537e-06, 0.00090844072570076, 0.33509032531784316, -0.019746772269727177, -0.006011764735225207, -0.0054437868841092025, -0.03188061615889342, 0.06923974769875497, 0.16457599086367433, -0.03019253615407919, 0.00642811225579844, -0.0024872967496031356, 0.0025667015983898115, 0.001866765547129143, -0.0019697133560615527, -0.015687926404781363, -0.008324883513984882, -0.0055240232331457756, -0.0011150696754468365, 0.0010845991222845554, 0.0014384398087826944, -0.004898585079306497, -0.0013614785036926932, -0.0010513042256447697, 0.0006844348962566064, 0.00033801860545687587
 aspect=7.009785727647091
 mean iota=-0.43787126664895115

fun#238 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080277586082628, -0.05001560512087041, 0.002057613327912339, 0.006931858260068954, 0.004197218355508389, -0.07732661186466082, 0.14384196182208583, -0.0022618653782492102, 0.005500063883569977, -0.0018380440955127867, -0.004642436990880463, -0.0026383524305000424, 0.018318116137404732, -0.02280398491809344, -0.009561034509070768, -0.0038957090711429915, -0.0012113674256450664, 0.001001907696360868, 0.002235980312186585, -0.002228057747282358, -0.00011049044742447015, 0.0028187535616060982, 3.1661699304719475e-06, 0.0009084411263247256, 0.33509028890122206, -0.01974675380077652, -0.006011763574003449, -0.005443802694763955, -0.03188062701356303, 0.06923974420030331, 0.16457600041969123, -0.030192508436289803, 0.006428108789839474, -0.0024872945113501898, 0.0025667031636014692, 0.0018667687198470457, -0.00196972607199356, -0.015687934669511235, -0.00832488900210389, -0.0055240289530070884, -0.0011150743209829511, 0.0010846046385991454, 0.001438441263039641, -0.004898582774153062, -0.001361480084197378, -0.001051303970449169, 0.0006844308363946863, 0.0003380189256111087
 aspect=7.009785922640408
 mean iota=-0.4378681649003561

fun#239 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080275491472173, -0.05001556875687821, 0.0020576214649564396, 0.006931848947514435, 0.004197214089048372, -0.07732660254706873, 0.14384197312525301, -0.0022618513865452937, 0.005500055164563023, -0.001838041214828948, -0.004642431849844641, -0.002638351102913969, 0.01831811249540053, -0.022803987671330406, -0.009561043430007719, -0.0038957125276937307, -0.0012113653515313603, 0.001001904668279633, 0.0022359789877499287, -0.00222805526903475, -0.0001104901616027208, 0.0028187548660166557, 3.1722543690932868e-06, 0.0009084407302498865, 0.33509032490432866, -0.019746772060010326, -0.006011764722039414, -0.005443787063640825, -0.03188061628214932, 0.06923974765902968, 0.1645759909721839, -0.03019253583934082, 0.006428112216442117, -0.0024872967241875415, 0.002566701616162952, 0.0018667655831556835, -0.0019697135004522782, -0.015687926498628227, -0.008324883576303042, -0.005524023298095393, -0.0011150697281973804, 0.0010845991849228792, 0.0014384398252959328, -0.00489858505313124, -0.0013614785216394876, -0.0010513042227469971, 0.0006844348501564536, 0.00033801860909226034
 aspect=7.009785729861244
 mean iota=-0.43787126808456767

fun#240 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080276873915073, -0.05001559275711306, 0.0020576160945073333, 0.006931855093800418, 0.004197216904911983, -0.07732660869667951, 0.14384196566516266, -0.0022618606210698788, 0.005500060919107613, -0.0018380431160802816, -0.004642435242928284, -0.0026383519791207777, 0.018318114899123304, -0.02280398585419401, -0.009561037542189331, -0.003895710246370243, -0.0012113667204464063, 0.0010019066668132482, 0.0022359798618781217, -0.0022280569046781713, -0.00011049035024507537, 0.0028187540051056877, 3.168238639603203e-06, 0.0009084409916592803, 0.33509030114227834, -0.019746760008916016, -0.006011763964335677, -0.005443797380182091, -0.03188062336488237, 0.06923974537627028, 0.16457599720753874, -0.03019251775332715, 0.0064281099548843725, -0.0024872952637148894, 0.002566702637472373, 0.0018667676533719827, -0.0019697217976695244, -0.015687931891411013, -0.0083248871573316, -0.005524027030337112, -0.0011150727594358572, 0.001084602784349215, 0.00143844077420678, -0.004898583549005643, -0.0013614795529276952, -0.0010513040562304306, 0.0006844322010736872, 0.00033801881799470023
 aspect=7.00978585709548
 mean iota=-0.4378713504168795

fun#241 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080277343945659, -0.05001560091719291, 0.002057614268554637, 0.006931857183537652, 0.004197217862305611, -0.07732661078754717, 0.14384196312873196, -0.0022618637608082374, 0.005500062875652773, -0.0018380437625057351, -0.004642436396576723, -0.0026383522770310926, 0.018318115716389048, -0.022803985236367636, -0.00956103554033108, -0.003895709470720257, -0.0012113671858775218, 0.0010019073463146773, 0.0022359801590817077, -0.0022280574607969343, -0.00011049041438347592, 0.002818753712395959, 3.1668732915765744e-06, 0.0009084410805384743, 0.3350902930631812, -0.01974675591154395, -0.006011763706716407, -0.005443800887806121, -0.0318806257730116, 0.06923974460013207, 0.16457599932755937, -0.0301925116040825, 0.00642810918595474, -0.0024872947671541875, 0.0025667029847175767, 0.0018667683572455244, -0.001969724618723388, -0.01568793372495716, -0.00832488837488131, -0.0055240282992992966, -0.0011150737900569392, 0.001084604008154169, 0.0014384410968364683, -0.00489858303760294, -0.0013614799035656859, -0.0010513039996147978, 0.0006844313003855466, 0.00033801888902152983
 aspect=7.009785900355145
 mean iota=-0.43787137841289575

fun#242 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.040802775037560586, -0.05001560369162006, 0.0020576136477307204, 0.0069318578940483115, 0.004197218187819444, -0.07732661149844218, 0.14384196226634552, -0.002261864828319279, 0.005500063540878128, -0.0018380439822903891, -0.004642436788817192, -0.0026383523783205993, 0.0183181159942594, -0.022803985026306667, -0.009561034859699273, -0.0038957092069992617, -0.0012113673441241013, 0.001001907577345163, 0.0022359802601309266, -0.002228057649877314, -0.0001104904361905321, 0.002818753612874651, 3.166409073247521e-06, 0.0009084411107574002, 0.3350902903162882, -0.019746754518437448, -0.006011763619125855, -0.0054438020803982915, -0.03188062659177555, 0.0692397443362451, 0.1645760000483664, -0.03019250951333932, 0.006428108924518664, -0.0024872945983235493, 0.0025667031027809457, 0.0018667685965625285, -0.0019697255778817016, -0.01568793434836285, -0.008324888788848213, -0.005524028730746439, -0.0011150741404681072, 0.0010846044242478533, 0.0014384412065305623, -0.004898582863726021, -0.0013614800227826026, -0.0010513039803654828, 0.0006844309941515787, 0.0003380189131706519
 aspect=7.009785915063401
 mean iota=-0.4378713879304597

fun#243 - J=2.3e-02, Jf=3.0e-06, ⟨B·n⟩=1.0e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=1.7e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.6e-08
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[8.8, 6.9, 8.7], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.04080277558091594, -0.05001560463492529, 0.0020576134366505888, 0.0069318581356219355, 0.004197218298494148, -0.07732661174014649, 0.14384196197313412, -0.0022618651912730335, 0.005500063767054748, -0.0018380440570171716, -0.004642436922178951, -0.002638352412759032, 0.01831811608873532, -0.022803984954885937, -0.00956103462828446, -0.0038957091173341236, -0.001211367397927938, 0.0010019076558955282, 0.002235980294487661, -0.002228057714164643, -0.00011049044360493121, 0.002818753579037406, 3.1662512390156425e-06, 0.000908441121031835, 0.33509028938234453, -0.019746754044781236, -0.0060117635893450665, -0.005443802485879629, -0.03188062687015528, 0.06923974424652352, 0.16457600029344077, -0.03019250880248664, 0.006428108835630399, -0.002487294540921132, 0.002566703142922491, 0.00186676867793031, -0.001969725903995528, -0.015687934560320783, -0.00832488892959696, -0.005524028877438468, -0.0011150742596079042, 0.0010846045657197062, 0.0014384412438265542, -0.004898582804607868, -0.0013614800633163543, -0.0010513039738207156, 0.0006844308900320297, 0.00033801892138135336
 aspect=7.009785920064234
